MSA,MSA_ID,largest_city,in_center_city,total_commuters_2018,main_city_commuters_2018,suburban_commuters_2018,outside_msa_commuters_2018,total_commuters_2011,main_city_commuters_2011,suburban_commuters_2011,outside_msa_commuters_2011,city_commuter_rate_2018,city_commuter_rate_2011,suburban_commuter_rate_2018,suburban_commuter_rate_2011,outside_msa_commuter_rate_2018,outside_msa_commuter_rate_2011
"Tulsa, OK",46140,Tulsa,FALSE,224436,104426,98542,21468,205870,100142,85982,19746,0.46528186208986083,0.4864331859911595,0.439065034129997,0.4176519162578326,0.09565310378014222,0.09591489775100792
"Tulsa, OK",46140,Tulsa,TRUE,153352,102804,37109,13439,144284,103597,29072,11615,0.6703792581772654,0.7180075406836517,0.24198575825551671,0.20149150286934103,0.0876349835672179,0.08050095644700729
"Urban Honolulu, HI",46520,Urban Honolulu,FALSE,149664,81595,66949,1120,184182,111212,71866,1104,0.5451878875347445,0.603815790902477,0.4473286829163994,0.39019013801565844,0.0074834295488561044,0.0059940710818646775
"Urban Honolulu, HI",46520,Urban Honolulu,TRUE,181660,143096,37668,896,117046,97913,18752,381,0.7877133105802048,0.8365343540146609,0.2073543983265441,0.16021051552381116,0.004932291093251128,0.0032551304615279462
"Utica-Rome, NY",46540,Utica,FALSE,77237,14853,44088,18296,76799,15640,41856,19303,0.19230420653313826,0.2036484850063152,0.5708145060010099,0.5450070964465683,0.23688128746585185,0.2513444185471165
"Utica-Rome, NY",46540,Utica,TRUE,19768,8187,7207,4374,18387,9069,6665,2653,0.4141541885876163,0.4932289117311144,0.3645791177660866,0.3624843639527927,0.22126669364629706,0.14428672431609288
"Vallejo-Fairfield, CA",46700,Vallejo,FALSE,124418,4711,46415,73292,105439,4674,39635,61130,0.03786429616293462,0.044328948491544874,0.373056953173978,0.3759045514468081,0.5890787506630873,0.579766500061647
"Vallejo-Fairfield, CA",46700,Vallejo,TRUE,44442,6524,5400,32518,37847,6043,4686,27118,0.14679807389406418,0.15966919438793034,0.12150668286755771,0.1238143049647264,0.7316952432383781,0.7165165006473433
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,Virginia Beach,FALSE,468862,58363,353794,56705,440632,51360,340684,48588,0.12447799139192342,0.11655985039670291,0.7545802389615708,0.7731712630948274,0.1209417696465058,0.11026888650846965
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,Virginia Beach,TRUE,179772,89827,70351,19594,174795,86124,70818,17853,0.49967180651046883,0.49271432249206215,0.39133457935607324,0.4051488886981893,0.10899361413345794,0.10213678880974857
"Visalia-Porterville, CA",47300,Visalia,FALSE,100139,16143,49085,34911,91282,15197,44584,31501,0.16120592376596532,0.16648408229442827,0.4901686655548787,0.48842049911263996,0.348625410679156,0.3450954185929318
"Visalia-Porterville, CA",47300,Visalia,TRUE,39059,17698,9877,11484,33181,15864,8189,9128,0.45310939860211474,0.4781049395738525,0.2528738574976318,0.24679786624875683,0.29401674390025345,0.2750971941773907
"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,Washington,FALSE,2335938,388348,1705538,242052,2169636,381645,1580607,207384,0.1662492754516601,0.17590277816186678,0.7301298236511414,0.7285125246815595,0.10362090089719847,0.09558469715657374
"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,Washington,TRUE,289540,193587,81151,14802,245205,158770,74856,11579,0.6686019202873523,0.6474990314226872,0.28027560958762177,0.30527925613262374,0.0511224701250259,0.04722171244468914
"Wichita, KS",48620,Wichita,FALSE,107703,54632,47858,5213,102770,51896,45382,5492,0.5072467804982219,0.5049722681716454,0.4443515965200598,0.44158801206577797,0.04840162298171825,0.05343971976257663
"Wichita, KS",48620,Wichita,TRUE,142937,106140,29073,7724,134613,103048,24872,6693,0.7425649062174244,0.7655129890872353,0.203397300908792,0.18476670158157088,0.054037792873783554,0.04972030933119387
"Winston-Salem, NC",49180,Winston-Salem,FALSE,174022,48719,54182,71121,165150,48562,52547,64041,0.2799588557768558,0.2940478353012413,0.31135143832389006,0.3181774144716924,0.40868970589925413,0.3877747502270663
"Winston-Salem, NC",49180,Winston-Salem,TRUE,82204,43257,11503,27444,67384,40545,8616,18223,0.5262152693299597,0.6017007004630179,0.1399323633886429,0.1278641814080494,0.3338523672813975,0.27043511812893267
"Worcester, MA-CT",49340,Worcester,FALSE,340028,39552,143575,156901,309211,32186,136260,140765,0.11631983248438364,0.10409073415887533,0.42224463867681483,0.4406699632289925,0.4614355288388015,0.4552393026121322
"Worcester, MA-CT",49340,Worcester,TRUE,75601,30575,18785,26241,64878,25440,16776,22662,0.4044258673827066,0.39212059557939516,0.24847554926522136,0.25857763802829925,0.34709858335207205,0.34930176639230553
"York-Hanover, PA",49620,York,FALSE,175710,16695,79766,79249,169383,18608,77121,73654,0.09501451254908656,0.1098575417840043,0.4539639178191338,0.4553054320681532,0.45102156963177964,0.4348370261478425
"York-Hanover, PA",49620,York,TRUE,17574,3282,8548,5744,13680,3324,7166,3190,0.18675315807442813,0.24298245614035088,0.48640036417434845,0.5238304093567251,0.3268464777512234,0.23318713450292397
"Youngstown-Warren-Boardman, OH-PA",49660,Youngstown,FALSE,174346,16554,109976,47816,177391,17806,113963,45622,0.0949491241554151,0.10037713299998309,0.6307916442017597,0.642439582616931,0.2742592316428252,0.25718328438308596
"Youngstown-Warren-Boardman, OH-PA",49660,Youngstown,TRUE,18925,4650,9415,4860,16889,5560,8942,2387,0.24570673712021135,0.3292083604713127,0.4974900924702774,0.5294570430457695,0.25680317040951123,0.14133459648291788
"Akron, OH",10420,Akron,NA,294982,57860,119978,117144,276438,59993,112119,104326,0.19614756154612825,0.21702153828344872,0.40672990216352184,0.40558461571853366,0.39712253629034994,0.3773938459980176
"Albany-Schenectady-Troy, NY",10580,Albany,NA,357583,86034,224338,47211,335379,81378,214626,39375,0.2405986861791528,0.24264488832037784,0.6273732252372176,0.6399506230264864,0.13202808858362952,0.1174044886531357
"Albuquerque, NM",10740,Albuquerque,NA,330505,243655,82885,3965,300086,237177,60198,2711,0.7372203143674074,0.7903634291503102,0.2507828928457966,0.20060249395173382,0.011996792786795964,0.00903407689795592
"Allentown-Bethlehem-Easton, PA-NJ",10900,Allentown,NA,362332,31591,200484,130257,337383,35111,180906,121366,0.08718799333208217,0.10406866973143282,0.5533157435721935,0.5362036617138386,0.35949626309572436,0.3597276685547286
"Anchorage, AK",11260,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Ann Arbor, MI",11460,Ann Arbor,NA,144960,54242,33966,56752,131111,54622,30937,45552,0.37418598233995587,0.41660882763459967,0.23431291390728476,0.23596036945794022,0.39150110375275937,0.3474308029074601
"Appleton, WI",11540,Appleton,NA,84791,24054,36945,23792,77579,26426,31147,20006,0.2836857685367551,0.34063341883757203,0.4357184135108679,0.4014875159514817,0.28059581795237704,0.2578790652109463
"Asheville, NC",11700,Asheville,NA,160965,43446,89860,27659,135074,38438,74935,21701,0.26990960767868794,0.28456993944060294,0.5582580063989065,0.5547699779380192,0.1718323859224055,0.1606600826213779
"Atlanta-Sandy Springs-Roswell, GA",12060,Atlanta,NA,2295669,436446,1804444,54779,1928178,359061,1527776,41341,0.19011712925513216,0.186217766202083,0.7860209812477321,0.7923417858724662,0.023861889497135694,0.021440447925450867
"Augusta-Richmond County, GA-SC",12260,Augusta-Richmond County consolidated government (balance),NA,198156,73713,85476,38967,166315,64688,68280,33347,0.37199479198207475,0.3889486817184259,0.4313571125779689,0.4105462525929712,0.1966480954399564,0.20050506568860296
"Austin-Round Rock, TX",12420,Austin,NA,909867,486237,250250,173380,715044,395040,181128,138876,0.5344044788963662,0.5524694983805193,0.27504019818281134,0.2533102858005941,0.1905553229208225,0.19422021581888668
"Bakersfield, CA",12540,Bakersfield,NA,274052,87282,110230,76540,242832,82816,92697,67319,0.31848700246668515,0.34104236673914473,0.4022229357932071,0.3817330500098834,0.27929006174010773,0.2772245832509719
"Baltimore-Columbia-Towson, MD",12580,Baltimore,NA,1204985,274073,697971,232941,1126665,258480,639877,228308,0.22744930434818691,0.2294204577225706,0.5792362560529799,0.5679390058269317,0.19331443959883318,0.2026405364504977
"Baton Rouge, LA",12940,Baton Rouge,NA,311708,105335,163177,43196,294792,112593,140781,41418,0.3379284458531703,0.3819404868517463,0.5234931410165925,0.47756044940161196,0.13857841313023728,0.1404990637466417
"Beaumont-Port Arthur, TX",13140,Beaumont,NA,139944,43297,56093,40554,137456,46440,54393,36623,0.30938804093065797,0.33785356768711444,0.4008246155605099,0.3957120824118263,0.2897873435088321,0.26643434990105924
"Birmingham-Hoover, AL",13820,Birmingham,NA,410009,126156,251645,32208,756915,251704,456520,48691,0.3076908067871681,0.33253932079559795,0.613754820016146,0.6031324521247432,0.07855437319668593,0.06432822707965888
"Boise City, ID",14260,Boise City,NA,283755,134984,143906,4865,221208,112124,107019,2065,0.4757061549576219,0.506871360891107,0.507148772708851,0.4837935336877509,0.01714507233352716,0.009335105421142093
"Boston-Cambridge-Newton, MA-NH",14460,Boston,NA,2245224,536615,1485102,223507,1977201,446782,1340382,190037,0.23900287900004633,0.22596690978812978,0.661449369862428,0.6779189369214359,0.0995477511375257,0.09611415329043431
"Boulder, CO",14500,Boulder,NA,126947,33069,45584,48294,115774,29995,43537,42242,0.26049453709028175,0.25908235009587643,0.35907898571844943,0.37605161780710694,0.3804264771912688,0.3648660320970166
"Bridgeport-Stamford-Norwalk, CT",14860,Bridgeport,NA,375056,24359,221131,129566,352068,25809,215349,110910,0.06494763448658333,0.07330686117454582,0.5895946205366666,0.6116687685333515,0.34545774497675014,0.3150243702921027
"Brownsville-Harlingen, TX",15180,Brownsville,NA,121082,43157,43094,34831,106188,40604,36636,28948,0.3564278753241605,0.3823784231739933,0.35590756677293073,0.3450107356763476,0.2876645579029088,0.2726108411496591
"Buffalo-Cheektowaga-Niagara Falls, NY",15380,Buffalo,NA,478917,125938,314673,38306,464835,120470,311299,33066,0.2629641461881704,0.259167231383179,0.6570512218192296,0.6696978497746512,0.07998463199259997,0.0711349188421698
"Canton-Massillon, OH",15940,Canton,NA,154701,24773,74446,55482,146294,26369,69026,50899,0.16013471147568537,0.18024662665591207,0.48122507288252825,0.47183069708942266,0.3586402156417864,0.3479226762546653
"Cape Coral-Fort Myers, FL",15980,Cape Coral,NA,220597,21314,140992,58291,167222,15099,108589,43534,0.09661962764679484,0.09029314324670198,0.6391383382366941,0.6493702981665092,0.2642420341165111,0.26033655858678884
"Cedar Rapids, IA",16300,Cedar Rapids,NA,102256,65041,27855,9360,99175,56589,34773,7813,0.6360604756689094,0.5705974287874969,0.27240455327804725,0.35062263675321403,0.09153497105304334,0.07877993445928913
"Charleston-North Charleston, SC",16700,Charleston,NA,300378,84116,179830,36432,243597,73547,141950,28100,0.28003382404836574,0.30192079541209454,0.5986789977961102,0.5827247461996659,0.12128717815552403,0.11535445838823959
"Charlotte-Concord-Gastonia, NC-SC",16740,Charlotte,NA,1052257,457100,447244,147913,838417,363794,358619,116004,0.4343995810909312,0.43390580105126686,0.4250330480101344,0.427733454832142,0.1405673708989344,0.13836074411659116
"Chattanooga, TN-GA",16860,Chattanooga,NA,189987,114494,47280,28213,170372,102648,42586,25138,0.6026412333475448,0.6024933674547461,0.24885913246695826,0.24995891343648016,0.14849963418549691,0.14754771910877373
"Chicago-Naperville-Elgin, IL-IN-WI",16980,Chicago,NA,4038063,1226629,2695760,115674,3731798,1126503,2510739,94556,0.3037666821939133,0.30186601739965563,0.6675874051494491,0.672796062380654,0.0286459126566376,0.02533792021969035
"Cincinnati, OH-KY-IN",17140,Cincinnati,NA,940971,192262,630419,118290,846611,176212,566535,103864,0.2043229812608465,0.20813809411878656,0.6699664495505175,0.6691798240278003,0.125710569188636,0.1226820818534132
"Claremont-Lebanon, NH-VT",17200,Hanover,NA,71664,6417,55889,9358,70538,6659,53235,10644,0.08954286671131949,0.09440301681363236,0.7798755302522885,0.7546995945447844,0.13058160303639205,0.15089738864158325
"Cleveland-Elyria, OH",17460,Cleveland,NA,881995,226786,531718,123491,835123,217329,504641,113153,0.25712844177121186,0.2602359173439122,0.6028582928474652,0.6042714665983334,0.14001326538132303,0.13549261605775437
"Colorado Springs, CO",17820,Colorado Springs,NA,258654,154169,48926,55559,212563,133957,38483,40123,0.5960433629481856,0.6301990468708101,0.18915617001863494,0.18104279672379484,0.21480046703317945,0.18875815640539512
"Columbia, SC",17900,Columbia,NA,298701,65207,187653,45841,267148,78499,152050,36599,0.21830191395408788,0.2938408672346415,0.6282302369258891,0.5691601659005495,0.15346784912002304,0.13699896686480903
"Columbus, OH",18140,Columbus,NA,866900,396082,381672,89146,753418,351516,317255,84647,0.4568946822009459,0.46656172270904067,0.4402722343984312,0.4210876299743303,0.10283308340062292,0.11235064731662901
"Corpus Christi, TX",18580,Corpus Christi,NA,144725,88290,24080,32355,139870,87479,18922,33469,0.6100535498358957,0.6254307571316222,0.16638452237001208,0.13528276256523916,0.22356192779409223,0.23928648030313862
"Dallas-Fort Worth-Arlington, TX",19100,Dallas,NA,3125540,725874,2214511,185155,2582729,619864,1805534,157331,0.23223954900593177,0.24000350017365352,0.7085210875560704,0.6990799266976907,0.05923936343799791,0.060916573128655775
"Davenport-Moline-Rock Island, IA-IL",19340,Davenport,NA,141916,40531,83858,17527,140549,41637,83239,15673,0.28559852306998507,0.2962454375342407,0.5908988415682517,0.5922418515962404,0.1235026353617633,0.11151271086951882
"Dayton, OH",19380,Dayton,NA,295037,61090,167683,66264,273934,60761,153085,60088,0.20705877567898265,0.22180890287441501,0.568345665119968,0.5588389904137493,0.22459555920104937,0.2193521067118357
"Deltona-Daytona Beach-Ormond Beach, FL",19660,Deltona,NA,232018,1505,126020,104493,195811,1073,110625,84113,0.006486565697488988,0.005479773863572526,0.54314751441698494,0.5649580462793203,0.4503659198855261,0.4295621798571071
"Denver-Aurora-Lakewood, CO",19740,Denver,NA,1313109,421305,777734,114070,1069880,350360,634513,85007,0.32084541344244843,0.32747597861442407,0.592284418125228,0.5930693161849927,0.08687016843232359,0.07945470520058324
"Des Moines-West Des Moines, IA",19780,Des Moines,NA,271085,109075,152259,9751,233535,103873,121749,7913,0.4023645719977129,0.4447855781788597,0.5616651603740525,0.5213308497655598,0.03597026762823469,0.033883572055580534
"Detroit-Warren-Dearborn, MI",19820,Detroit,NA,1760485,200168,1369683,190634,1558091,209230,1185002,163859,0.1137004859456343,0.13428612321103195,0.7780145812091555,0.7605473621245485,0.10828493284521026,0.10516651466441947
"Dothan, AL",20020,Dothan,NA,41875,23741,11516,6618,81097,47184,22036,11877,0.5669492537313433,0.5818217689926878,0.2750089552238806,0.2717239848576396,0.15804179104477611,0.14645424614967262
"Duluth, MN-WI",20260,Duluth,NA,108611,44818,51955,11838,103911,43210,50060,10641,0.4126469694598153,0.41583662942325644,0.4783585456353408,0.4817584278854019,0.1089944849048439,0.10240494269134164
"Durham-Chapel Hill, NC",20500,Durham,NA,216529,75029,63971,77529,182392,62564,61317,58511,0.34650785806981976,0.3430194306767841,0.2954384862997566,0.33618250800473704,0.35805365563042363,0.3207980613184789
"El Paso, TX",21340,El Paso,NA,280744,235442,31714,13588,257802,226774,21313,9715,0.8386359102955006,0.8796440679280999,0.11296412389935315,0.08267197306459996,0.04839996580514633,0.03768395900730018
"Erie, PA",21500,Erie,NA,101888,40871,49397,11620,100801,42361,48204,10236,0.40113654208542715,0.42024384678723425,0.4848166614321608,0.47820954157200823,0.11404679648241206,0.10154661164075753
"Eugene, OR",21660,Eugene,NA,132663,64880,49920,17863,116722,59532,42410,14780,0.4890587428295757,0.5100323846404277,0.3762918070599941,0.3633419578142938,0.1346494501104302,0.12662565754527852
"Evansville, IN-KY",21780,Evansville,NA,119574,69905,37397,12272,112163,67457,35121,9585,0.584617057219797,0.6014193628915061,0.31275193603960727,0.31312464894840547,0.10263100674059578,0.08545598816008844
"Fayetteville-Springdale-Rogers, AR-MO",22220,Fayetteville,NA,207515,26919,160792,19804,165544,20811,128274,16459,0.12972074307881357,0.12571280143043542,0.7748451919138376,0.7748634804040013,0.09543406500734887,0.09942371816556324
"Fayetteville, NC",22180,Fayetteville,NA,89752,45320,19145,25287,82652,46162,18040,18450,0.5049469649701399,0.558510380874026,0.21331000980479545,0.2182645308038523,0.2817430252250646,0.22322508832212168
"Flint, MI",22420,Flint,NA,135792,20808,51753,63231,124384,25267,47748,51369,0.15323435843054084,0.20313705942886545,0.3811196535878402,0.3838757396449704,0.46564598798161894,0.41298720092616414
"Fort Smith, AR-OK",22900,Fort Smith,NA,88239,44950,28388,14901,84316,44641,26903,12772,0.509411938031936,0.5294487404525832,0.3217171545461757,0.319073485459462,0.1688709074218883,0.15147777408795485
"Fort Wayne, IN",23060,Fort Wayne,NA,162703,80593,62302,19808,148044,79494,47975,20575,0.4953381314419525,0.5369619842749452,0.3829185694178964,0.3240590635216557,0.12174329914015107,0.13897895220339898
"Fresno, CA",23420,Fresno,NA,321599,151885,98072,71642,277821,129824,85447,62550,0.4722806973902282,0.4672936891019757,0.3049511969875528,0.3075613434549584,0.22276810562221896,0.22514496744306586
"Grand Rapids-Wyoming, MI",24340,Grand Rapids,NA,426075,88618,282940,54517,366689,91254,225284,50151,0.20798685677404213,0.24885938765547916,0.6640614915214458,0.6143734881602666,0.12795165170451211,0.13676712418425424
"Greeley, CO",24540,Greeley,NA,122553,22451,34314,65788,91767,17638,24647,49482,0.183194209852064,0.19220416925474298,0.2799931458226237,0.26858238800440243,0.5368126443253123,0.5392134427408546
"Green Bay, WI",24580,Green Bay,NA,131693,42848,66838,22007,120781,38164,63759,18858,0.3253627755461566,0.31597685066359776,0.507528873972041,0.5278893203401197,0.16710835048180236,0.15613382899628253
"Greensboro-High Point, NC",24660,Greensboro,NA,281399,95590,102810,82999,255659,96229,97585,61845,0.33969559237950386,0.37639590235430787,0.3653531107075718,0.38169984236815446,0.2949512969129244,0.24190425527753764
"Greenville-Anderson-Mauldin, SC",24860,Greenville,NA,323245,48938,234583,39724,270940,44580,198415,27945,0.15139599993812744,0.16453827415663985,0.7257126947052546,0.7323208090352108,0.12289130535661805,0.10314091680814941
"Harrisburg-Carlisle, PA",25420,Harrisburg,NA,226994,29554,143400,54040,212539,29081,136023,47435,0.13019727393675604,0.13682665299074523,0.6317347595090619,0.6399907781630666,0.23806796655418205,0.22318256884618823
"Hartford-West Hartford-East Hartford, CT",25540,Hartford,NA,529638,84046,337387,108205,514680,88010,327583,99087,0.15868574384768463,0.17099945597264318,0.6370143380950762,0.6364789772285692,0.2042999180572391,0.1925215667987876
"Hickory-Lenoir-Morganton, NC",25860,Hickory,NA,135344,22197,72258,40889,124565,21153,69080,34332,0.1640043149308429,0.16981495604704372,0.5338840288450172,0.5545699032633565,0.30211165622414,0.2756151406895998
"Houston-The Woodlands-Sugar Land, TX",26420,Houston,NA,2671472,1284951,1154295,232226,2298295,1214289,904374,179632,0.4809898812340163,0.528343402391773,0.43208201321219164,0.3934977885780546,0.08692810555379207,0.07815880903017236
"Huntington-Ashland, WV-KY-OH",26580,Huntington,NA,92680,25997,59918,6765,92287,25903,58991,7393,0.28050280535174793,0.28067875215360777,0.6465041001294778,0.6392124567923976,0.07299309451877428,0.0801087910539946
"Huntsville, AL",26620,Huntsville,NA,154234,100724,37545,15965,269347,181856,64756,22735,0.6530596366559902,0.6751736607424623,0.2434288159549775,0.24041849361604176,0.10351154738903225,0.08440784564149592
"Indianapolis-Carmel-Anderson, IN",26900,Indianapolis city (balance),NA,843905,461862,339749,42294,737038,425476,273463,38099,0.547291460531695,0.5772782407419971,0.4025915239274563,0.3710297162425818,0.05011701554084879,0.051692043015421185
"Jackson, MS",27140,Jackson,NA,197734,79371,111537,6826,184022,80532,98101,5389,0.401402894798062,0.4376215887230875,0.5640759808631798,0.53309386921129,0.03452112433875813,0.029284542065622587
"Jacksonville, FL",27260,Jacksonville,NA,611738,389831,130133,91774,503191,339097,96862,67232,0.6372515684819318,0.6738932135113704,0.21272669018435997,0.19249549375883113,0.15002174133370821,0.13361129272979844
"Kalamazoo-Portage, MI",28020,Kalamazoo,NA,114491,32318,56402,25771,99738,31565,46313,21860,0.2822754627001249,0.31647917543965187,0.49263260867666453,0.4643465880607191,0.22509192862321056,0.21917423649962903
"Kansas City, MO-KS",28140,Kansas City,NA,912233,254758,618523,38952,804951,226355,545672,32924,0.2792685640620324,0.28120345213559583,0.6780318186252854,0.6778946793034607,0.042699617312682174,0.04090186856094346
"Killeen-Temple, TX",28660,Killeen,NA,124120,17544,61984,44592,104287,18620,53074,32593,0.141347083467612,0.17854574395658135,0.4993876893329036,0.5089224927363909,0.3592652271994844,0.3125317633070277
"Kingsport-Bristol-Bristol, TN-VA",28700,Kingsport,NA,85768,21911,53515,10342,82385,19038,54509,8838,0.2554682399029941,0.23108575590216665,0.6239506575879116,0.6616374339989076,0.1205811025090943,0.10727681009892577
"Knoxville, TN",28940,Knoxville,NA,319669,96465,189680,33524,291172,94487,168447,28238,0.30176526344437526,0.3245057903919333,0.5933637606399119,0.5785137307158655,0.10487097591571282,0.09698047889220117
"Lafayette, LA",29180,Lafayette,NA,157573,58436,73871,25266,161643,59905,80141,21597,0.3708503360347268,0.37060064463045106,0.4688049348555907,0.4957901053556294,0.1603447291096825,0.13360925001391957
"Lakeland-Winter Haven, FL",29460,Lakeland,NA,252032,43874,90779,117379,205739,35962,82716,87061,0.1740810690705942,0.1747942781874122,0.36018838877602843,0.4020433656234355,0.46573054215337734,0.42316235618915227
"Lancaster, PA",29540,Lancaster,NA,229978,27711,131482,70785,212573,29383,120735,62455,0.12049413422153424,0.13822545666665098,0.5717155554009514,0.5679695916226426,0.30779031037751436,0.2938049517107064
"Lansing-East Lansing, MI",29620,Lansing,NA,175154,50436,80081,44637,162656,52629,72998,37029,0.2879523162474166,0.3235601514853433,0.4572033753154367,0.4487876254180602,0.2548443084371467,0.2276522230965965
"Las Vegas-Henderson-Paradise, NV",29820,Las Vegas,NA,882606,191802,661864,28940,726056,159319,550420,16317,0.21731327455285823,0.219430732615666,0.7498974627410192,0.7580957942638034,0.03278926270612255,0.02247347312053065
"Lexington-Fayette, KY",30460,Lexington-Fayette,NA,191826,122165,44799,24862,171906,113686,38345,19875,0.6368531898699863,0.6613265389224343,0.23353977041694035,0.22305795027515038,0.1296070397130733,0.11561551080241528
"Lincoln, NE",30700,Lincoln,NA,140247,105862,20250,14135,125688,97587,16526,11575,0.7548254151603956,0.7764225701737636,0.1443881152538022,0.13148431035580166,0.10078646958580219,0.09209311947043473
"Little Rock-North Little Rock-Conway, AR",30780,Little Rock,NA,268493,135265,119625,13603,253608,129341,112987,11280,0.503793394986089,0.5100036276458156,0.4455423418860082,0.44551828018043593,0.05066426312790277,0.044478092173748464
"Los Angeles-Long Beach-Anaheim, CA",31080,Los Angeles,NA,5247532,1423195,3212240,612097,4666091,1286054,2873338,506699,0.27121225749552363,0.27561699932555966,0.6121430036062667,0.6157912479632309,0.11664473889820967,0.10859175271120945
"Louisville/Jefferson County, KY-IN",31140,Louisville/Jefferson County metro government (balance),NA,545823,110724,388461,46638,483227,92328,353784,37115,0.20285697011668619,0.19106548268205212,0.7116977481711104,0.732127964703959,0.0854452817122034,0.07680655261398887
"Madison, WI",31540,Madison,NA,288482,152301,109600,26581,263284,142541,93896,26847,0.5279393515020001,0.541396362862916,0.3799197176946915,0.3566339010346242,0.09214093080330835,0.1019697361024597
"Manchester-Nashua, NH",31700,Manchester,NA,186865,35291,78333,73241,172070,32051,72555,67464,0.18885826666309902,0.18626721683035974,0.4191956760227972,0.42165978962050327,0.39194605731410376,0.392072993549137
"McAllen-Edinburg-Mission, TX",32580,McAllen,NA,238162,63432,128397,46333,194774,60462,101108,33204,0.26633971834297665,0.31042130879891566,0.5391162318086009,0.5191041925513672,0.1945440498484225,0.17047449864971712
"Memphis, TN-MS-AR",32820,Memphis,NA,524974,329456,161330,34188,487496,327163,130734,29599,0.627566317570013,0.6711090962797643,0.3073104572797891,0.268174508098528,0.06512322515019792,0.060716395621707664
"Miami-Fort Lauderdale-West Palm Beach, FL",33100,Miami,NA,2321330,264199,1900207,156924,2009997,241120,1651746,117131,0.11381363270194242,0.1199603780503155,0.8185854660905602,0.8217654056200084,0.06760090120749743,0.058274216329676116
"Milwaukee-Waukesha-West Allis, WI",33340,Milwaukee,NA,676777,236309,397664,42804,645777,237138,371837,36802,0.34916818981732534,0.3672134498441412,0.587584979986022,0.5757978373339403,0.06324683019665267,0.056988712821918405
"Minneapolis-St. Paul-Bloomington, MN-WI",33460,Minneapolis,NA,1688670,308580,1334107,45983,1490563,257850,1190284,42429,0.1827355255911457,0.17298832722937574,0.7900341689021537,0.7985465894430493,0.02723030550670054,0.028465083327574883
"Mobile, AL",33660,Mobile,NA,133616,80648,38990,13978,254357,167268,66224,20865,0.6035804095317926,0.6576111528285048,0.29180637049455155,0.26035847254056305,0.10461321997365584,0.08203037463093212
"Modesto, CA",33700,Modesto,NA,186775,43668,63305,79802,152204,40618,52521,59065,0.23380002677017803,0.2668655225881054,0.33893722393253917,0.34506977477595857,0.4272627492972828,0.38806470263593595
"Montgomery, AL",33860,Montgomery,NA,122991,70946,33842,18203,233083,144928,58374,29781,0.5768389556959452,0.6217870887194691,0.27515834491954694,0.25044297524916015,0.1480026993845078,0.1277699360313708
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,Myrtle Beach,NA,133192,21886,86672,24634,112471,20967,67835,23669,0.16431917832902876,0.18642138862462324,0.6507297735599735,0.603133252127215,0.18495104811099766,0.21044535924816174
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,Nashville-Davidson metropolitan government (balance),NA,806113,353413,397263,55437,654138,298865,310066,45207,0.4384162021949776,0.45688371566855923,0.49281304234021783,0.4740070138105415,0.06877075546480456,0.06910927052089925
"New Haven-Milford, CT",35300,New Haven,NA,355510,55945,162939,136626,344236,57200,160849,126187,0.15736547495147815,0.16616507279889378,0.45832466034710695,0.46726373766834384,0.38430986470141487,0.3665711895327624
"New Orleans-Metairie, LA",35380,New Orleans,NA,454279,153608,253375,47296,404430,124871,238790,40769,0.33813581521487895,0.30875800509358853,0.5577519541955495,0.5904359221620552,0.10411223058957161,0.10080607274435625
"New York-Newark-Jersey City, NY-NJ-PA",35620,New York,NA,8523697,3935427,4210910,377360,7673598,3369421,3974784,329393,0.46170423467657284,0.43909271765343977,0.4940238959690848,0.51798178637974,0.04427186935434237,0.04292549596682026
"North Port-Sarasota-Bradenton, FL",35840,Sarasota,NA,266886,33995,151935,80956,219382,34800,121451,63131,0.12737648284286174,0.1586274170168929,0.5692880106112722,0.5536051271298466,0.30333550654586605,0.2877674558532605
"Ogden-Clearfield, UT",36260,Ogden,NA,266073,35420,134955,95698,215858,31349,107255,77254,0.13312136143088552,0.1452297343624049,0.5072104272135842,0.49687757692557144,0.35966821135553023,0.3578926887120236
"Oklahoma City, OK",36420,Oklahoma City,NA,502817,308947,163406,30464,454166,277166,150173,26827,0.6144322884866661,0.6102746572839006,0.32498105672640343,0.33065663215652424,0.060586654786930434,0.05906871055957513
"Omaha-Council Bluffs, NE-IA",36540,Omaha,NA,412740,233399,153549,25792,371970,227116,125195,19659,0.5654867471047148,0.6105761217302471,0.37202354993458353,0.3365728418958518,0.06248970296070165,0.05285103637390112
"Orlando-Kissimmee-Sanford, FL",36740,Orlando,NA,1068995,221225,644237,203533,844621,175906,510980,157735,0.2069467116310179,0.20826619276574937,0.602656700920023,0.6049814058613272,0.19039658744895907,0.18675240137292348
"Oxnard-Thousand Oaks-Ventura, CA",37100,Oxnard,NA,347804,36061,144883,166860,318016,30143,134651,153222,0.10368195880438408,0.09478453914268464,0.41656507688238203,0.42340951398671767,0.4797529643132339,0.4818059468705977
